path,kind,owner,lines,sha256,disposition,static_signals,review_basis
packages/desktop/src-tauri/Cargo.toml,manifest,packages/desktop,42,e9b32b88ccaa165a2021c66d4eff34d07abf7075f15ae2a88519a9d5dab9625a,retained,,Registry/range and lock ownership reviewed; see dependency audit and retained-pin decisions.
packages/desktop/src-tauri/capabilities/codemap.md,documentation,packages/desktop,17,adb6492df8e25886eff195778e7b9e72a9bb5c0e51905ca84e79536ae13cc0ca,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/desktop/src-tauri/codemap.md,documentation,packages/desktop,21,f9c8548cf7e7282a56eced3df09a2b32f54c1decdee5421007aa2799d32648de,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/desktop/src-tauri/resources/default-config/agents/builder.md,agent-prompt,packages/desktop,59,7e05ab9d4a480f6a743c0cbd9d9fe9bbfef6d35e47e2df3d3c156c3afcb4f3d5,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/agents/council.md,agent-prompt,packages/desktop,86,1cfe25eb068caa33a63fe378ec845ca04bf613fd2eb7d3d739d9043c78b9149d,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/agents/designer.md,agent-prompt,packages/desktop,70,c735fbccdd847f712cb10a9c4657ca8b7bee42b4f0e0191875dbe076b1717c81,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/agents/explorer.md,agent-prompt,packages/desktop,91,0cfc5e544834eaed1cb903e6b2b7ad7f71959751a2c4aa51b6ab48e4d84e08df,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/agents/fixer.md,agent-prompt,packages/desktop,97,ec9b019c57997eabbcc0005645da722b8159757cd2512ee6c191cd23e18d2e19,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/agents/librarian.md,agent-prompt,packages/desktop,56,3f9ddf24b0dd60de639b52860d6d3d8ed6a040ccb7ee462243499b7382c1661e,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/agents/oracle.md,agent-prompt,packages/desktop,78,9edc9c528e5c8fe4d958519cd7ceb3aa731f016ff5f6f6b733233b4db7b69919,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/agents/orchestrator.md,agent-prompt,packages/desktop,212,ddebc92224c633eaa5695cef066553c88609bccea89263d64b3311bf2b709a20,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/agents/plan.md,agent-prompt,packages/desktop,60,b02c86f5a1693bd9ac5d95476854c0906756a469aa39ddcf8d159dd6805f851b,retained,,Reviewed routing and procedural constraints; permissions/model/output/runtime contracts retained; Explorer scope wording simplified.
packages/desktop/src-tauri/resources/default-config/user-profile/package.json,manifest,packages/desktop,13,6cf1ad884a8f950c65d8bc537821f1d302e34c8453518df144cfd5c2de439c76,retained,,Registry/range and lock ownership reviewed; see dependency audit and retained-pin decisions.
packages/desktop/src-tauri/src/codemap.md,documentation,packages/desktop,20,0104ff943bbe5400dbe5439386908b9f794ad4d3227aa6f6f945ccf0db8da187,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/desktop/src-tauri/src/main.rs,rust-test-module,packages/desktop,4720,110d68f7f7a96ddce4071f7388c21bf6b99aecae01c20cefd81ccdc9a700aa74,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/desktop/src-tauri/src/remote_ssh.rs,rust-test-module,packages/desktop,3002,c8d509f6c864cdfe1c0dd86b3ebc790414ba5de4fe209c2e0d106a724c7a1143,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/docs/CONTRIBUTING.md,documentation,packages/docs,57,9502566a367546bdc7487fcd589337bda2c4d1a85eaac48a59dbd4b52c23686b,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/DEPLOYMENT.md,documentation,packages/docs,43,7cb3e65f252cb6b130bd64074805489533f7fb733f28addeacc66989e963a718,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/README.md,documentation,packages/docs,32,a8b90f7d4f85cb9d60b6fd1578577e30a7645f5de819e01c9c91babacbb543dc,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/content/docs/index.mdx,documentation,packages/docs,25,b228c8ba845fa236da44ed9b9298789abc20831e4cf6c9a93130f0fdd54018dd,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/content/docs/install.mdx,documentation,packages/docs,28,e27121acf9a3595f8a67962faf12892323b4dff1d457232a6da0b3279d30ad51,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/content/docs/quickstart.mdx,documentation,packages/docs,21,98a5c92572cb232fcae7d5775ee0378e9929dc965a8df94476a2a1d27c9fffbd,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/content/docs/reverse-proxy.mdx,documentation,packages/docs,347,eec888e3e2a61062bb486b44f8865605426ca25485f91e7ba3ec6cae6d4d9f43,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/content/docs/themes.mdx,documentation,packages/docs,30,7a264ee917346d2423382e9e238e1430d0ad627acfd0836829f8dd191b511be0,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/content/docs/troubleshooting.mdx,documentation,packages/docs,24,708c52435074cd6fce2f4376747b258efea9addb9e10b3a96578d701cde5d124,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/docs/content/docs/tunnels.mdx,documentation,packages/docs,77,d54d1f006d0962a7e8ed61da4cd367f97fd833d41e2fca3e63f042d0d3aa4412,changed,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/electron/codemap.md,documentation,packages/electron,258,fe1e1798d3983be93aa86d8a726a8ad18763bf3afb19f8e2456f7012e86b26dd,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/electron/package.json,manifest,packages/electron,143,091c7da68b4a5bd5543210208305046f84ec034cc318af5379ac196832c44eab,changed,,Registry/range and lock ownership reviewed; see dependency audit and retained-pin decisions.
packages/electron/resources/codemap.md,documentation,packages/electron,17,5ac86e1697f3e62b08a77c949230fbd256dcad19ccbb857fb2484d49ff75ac8e,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/electron/scripts/bot-catalog-native-pointer-smoke.test.mjs,test,packages/electron,54,0a2ce7986f7ce1497c3a00cd59c0f06883069205ae75739aaa35341af039a91e,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/scripts/codemap.md,documentation,packages/electron,19,774249698e3e75215d2468d990e45e062b93e63eb89499d821331a1dffbdb8bd,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/electron/scripts/rebuild-native.test.mjs,test,packages/electron,43,51895faf8c9d0a0d797eec8a022feaea2a020a791e14295ffd6d1307bf556c84,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/startup-splash.test.mjs,test,packages/electron,144,bf1748e8bf944b5ab01a8404eaab4fb66392a790e2c87a2e8932a61b69a04b8f,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/agent-create-option-removed-regression.test.mjs,test,packages/electron,66,df74a41dbc51cb79a20874f2635489d0a9a95a26683a6843f9740f90c8de4713,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/background-throttling.test.mjs,test,packages/electron,13,63878351b7022884ff46f068b9506db42ae48ad81bf4de6499347958f4cf6081,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/bot-recovery-dialog.test.mjs,test,packages/electron,157,7171b8908835c5312a52fef20f4e8a28c7914fceea348bd6ed49e83a08249b30,retained,"source-reading,fixture,mock,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/bot-runtime-manager.test.mjs,test,packages/electron,2132,65da60b03b5a9f1e47bf0587c02ec445c480ca19942e3db67dc515bcbc573619,retained,"source-reading,fixture,mock,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/bot-secret-store.test.mjs,test,packages/electron,186,67e2bfff6dec077567e8ef2bdbaa09c23bba7beb258a4a22923c33d07187ab24,retained,"source-reading,fixture,mock,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/branch-preview-browser.test.mjs,test,packages/electron,63,9ce40d8f269a77b2be22b3e70f423256f57863da6738f221c9a4974539366c41,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/browser-cdp-bridge.test.mjs,test,packages/electron,718,0e8393dba61f8ad48563dd7fdba2d5557cb89976a0c00a69b82af1562cbf275f,retained,mock,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/browser-devtools-controller.test.mjs,test,packages/electron,266,ba2d3fcdc6069565e82086b686fcb6d5d27a260acd7919dddb668d1fd665fa8d,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/browser-inspection/README.md,documentation,packages/electron,25,cce29190f5ba15e41586b00745aa67a3bd5d060b0ef8ee6ef9ea7e03e12a078f,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/electron/tests/browser-lease-main-contract.test.mjs,test,packages/electron,168,cb82041e2a0191527e603b548f61380b259adcd1b49d199f8434db32a0d6f15a,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/browser-navigation-error.test.mjs,test,packages/electron,24,ad3018fac1a3fb54c2599a8c44099ffc2b942115cbb013f8b590bf5f872cee17,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/browser-surface-main-contract.test.mjs,test,packages/electron,194,553e03a98dfda2e11ce3bfebdb7c8f6baa478be615f9b9ce0f8b0f07ad287c55,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/browser-webview-policy.test.mjs,test,packages/electron,84,e68d45209f3f56a4cc7d6a63b32af265d6c86cc8833816516bbd637b68e3669f,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/cache-maintenance.test.mjs,test,packages/electron,171,5071b88007db680dc4f439235e0f11bd30e6f549a655c321df52d7dd64dcb8d2,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/desktop-host-broker.test.mjs,test,packages/electron,103,28608b53f48c05dc299f240be2e674851117b7643e5b77fe5944d4d23c64fa09,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/diagnostics-export-main-contract.test.mjs,test,packages/electron,30,4736f6854daf85b72621c76b504d71792a994415830d5a8273046cdd16c7020b,retained,"source-reading,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/keep-awake-controller.test.mjs,test,packages/electron,68,cfcbcce83c62986b1d7db9511aaa77da42cde6e8e09158b3bdac912e8a3cb021,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/menu-accelerator.test.mjs,test,packages/electron,13,fb2146ca7792aff25e437781dc7413fd8d6b4172c45e444d8e058703374bc86b,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/native-browser-context.test.mjs,test,packages/electron,40,360b660bb91dbffd847d5196fc64eeb88c6bed1b6752aee137264eafc0454ccf,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/origin-policy.test.mjs,test,packages/electron,87,444ecba86b47686f0bedfaedf1693b80c431bdf26bec37050684d3e81bf213b3,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/packaged-native-modules.test.mjs,test,packages/electron,91,5428f20408bfc80d8478bea3f77d537dc08ff653b6736771ea88cddd590876b7,retained,"fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/protected-folder-preflight.test.mjs,test,packages/electron,124,0a99a8c5b19c5526d03c2821c1f18a9a41e3521a8f2e78e54144fd435ed6dc74,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/quit-cleanup.test.mjs,test,packages/electron,139,5bf4f7aa012ed0b36c4025581b79b32ff15c0eedf72c6b3ecf6234ecedd00ca7,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/quit-risk.test.mjs,test,packages/electron,98,12ddbb2b9ce8b7b0a9353d3b7fcd7d17bdc33cd46561fa0ac4a51cf12f241318,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/runtime-service-native.test.mjs,test,packages/electron,64,7572c6750b5e5f80333ef837861603bdc7f63ed282a672cfc42753d03b6df14c,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/runtime-service-registration.test.mjs,test,packages/electron,395,ee7f5634fed1c773e9183ed770c50cb9a2324badb3d11e38fa80b875f13f647e,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/runtime-service-source.test.mjs,test,packages/electron,109,2bbd1606cfd62154c81b91bc48fbf221e505085841ffd11b092b4b0f16132658,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/runtime-service-startup.test.mjs,test,packages/electron,211,ccf3787ebefff4412c2a316ffa8997b27b30cbb642eda678d0472b6441151ef4,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/runtime-service.test.mjs,test,packages/electron,642,79d9916a053a16c17d4d9405d946b8513bc92b7d69abc238a971acc91612a328,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/speech-manager.test.mjs,test,packages/electron,72,1fcff50d1e9843bc4329dac0208944d55fbd710e5650c5b8f8a6b49f081e831f,retained,mock,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/updater-repository.test.mjs,test,packages/electron,24,c3e5d14b101e89ebbed14bfb22ad349a23b8eaeb8761780e41d533e967943aa9,retained,source-reading,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/electron/tests/window-state-persistence.test.mjs,test,packages/electron,68,54970b052d8f9b23ed7aedfe4396a371836612f3a010728c002dec98ced3bdbb,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/DOCUMENTATION.md,documentation,packages/harness-runtime,162,c051d2172f14381c7b8c6a01d6bfaede25d71390dd3afe4488391c8eb0bec13e,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/harness-runtime/codemap.md,documentation,packages/harness-runtime,26,e4c94a8cad155bea3a572a0888627782fc4c633dede3b63340fedbe83f19fcf1,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/harness-runtime/lib/atomic-file.test.js,test,packages/harness-runtime,129,3b19f0656fba9ff139b2e63b01750eb84e339aab5a0887f81f9ac72b4196442f,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/command-deadline.test.js,test,packages/harness-runtime,264,c2dd79bbb5d10a74bd41d8b7fd84879405fbacab908a8a1e4d8ca9eabf8e589c,retained,"fixture,mock",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/evidence-git.test.js,test,packages/harness-runtime,221,c2fbab85bec8bea4b48278f1a6eb42056032fb70a698bc843b8888697e132526,retained,"fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/evidence-ledger.test.js,test,packages/harness-runtime,84,37e1fb5cb84b99dcd368fd680e7fcb5ea6af2c0200bca1e6f6c8a5f11e57c3f2,retained,"fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/evidence-runtime.test.js,test,packages/harness-runtime,162,8d9609ddb52511668ead14f422879e7593c57951ab0307455ac7bd1c7681ed57,retained,"fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/export.test.js,test,packages/harness-runtime,128,47e52baa978127c7fdf215069dcecfd8d3e9c31804e005b9d144212b5107b54d,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/git-post-checkout-hook.test.js,test,packages/harness-runtime,248,42323821b600774b1e01af00c4aee1c7ebc3cecab55542e04fd4d037d20b0d4b,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/journal-trim.test.js,test,packages/harness-runtime,103,6b3f57d480d0582b3d323745ef620bc1fd0b85b1239e9a707d39a2f6c8865495,retained,mock,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/journal.test.js,test,packages/harness-runtime,363,50d811be36487d8de9e7d0acd551db50fa59c657f33ebace06c1a27059f1cf1a,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/lifecycle.test.js,test,packages/harness-runtime,75,cdcc35d6cab1b2a7fa8fa248693009426412a563289fc584dd1983d65283481b,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/prompt-admission.test.js,test,packages/harness-runtime,36,85ce1a6886ad3fbd4acc12348136dfb72882d7fd186024c5e706f47abce7cbcb,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/provider-recovery-host.test.js,test,packages/harness-runtime,132,98158f4ffc3b8caa2f5c151c96ee8003bf2324f9d800c731d00087311d872ae9,retained,"fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/provider-recovery.test.js,test,packages/harness-runtime,338,de9991ab4118cc93818d16ab5886b7282fedb12644e289723f04ef3292f54e97,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/record-store.test.js,test,packages/harness-runtime,48,135c4fd295a02558b9a4a980fc7055b725f63306ae5c6f6a494afe4b6e714d25,retained,"fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/sanitizer.test.js,test,packages/harness-runtime,95,0412891329cff3a9550bdd4bf25aafe7d70f4771ea9a6da5414fe3cc59aa4313,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/session-changes-host.test.js,test,packages/harness-runtime,109,575ccad3c36e206b07b7d7d76d738a1a0718b667a6c9ed2effc16c2aaf95fbf2,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/session-changes.test.js,test,packages/harness-runtime,235,95d252213763d9ac62aa2aafe28dc126cceac27ffdf23c9d07a307f1075989ab,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/session-id.test.js,test,packages/harness-runtime,24,31d93e8de21d8970e6d35d5945e59298c9df417fac8f4336187019b42292ab8d,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/lib/worktree-bootstrap.test.js,test,packages/harness-runtime,554,11b8eaef7b5f01535bde393aeba64d4392b6e6bd2a849ca034c918c7d83fb237,retained,"source-reading,fixture,cleanup",Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/harness-runtime/package.json,manifest,packages/harness-runtime,11,d8957714adf1388df41fda31e3a769fc1d31273e3d882ae39286794bd04eee70,retained,,Registry/range and lock ownership reviewed; see dependency audit and retained-pin decisions.
packages/orchestration-runtime/DOCUMENTATION.md,documentation,packages/orchestration-runtime,118,aed77e50555f56d786886c4f523887de9ff058b6aed8acadb424a274d251c3f1,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/orchestration-runtime/agent-contracts.test.js,test,packages/orchestration-runtime,72,d9a3035be15533aeabe8e170332c208c2c957721a5d0e48731a6282693818cdc,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/auto-resume-policy.test.js,test,packages/orchestration-runtime,411,3923dde9def32e861132147855f19722dece728d7b37e66dd73c9e7307073105,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/codemap.md,documentation,packages/orchestration-runtime,35,ada3be8e926cf51210a307f44221fe9d9992f24852833456d97567dc4255eb16,retained,,Current local-reference and documented-command scan; targeted factual corrections recorded in report.
packages/orchestration-runtime/contract.test.js,test,packages/orchestration-runtime,423,2f4a00311572917f5a3882e859e4a39bec1c03fccef163847d1e0952c1b7a3fb,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/managed-result-projection.test.js,test,packages/orchestration-runtime,227,7e1edd5bbdc7e39b3bd63ae1450c42b82d34fab364246018d572c6c23cc0a5df,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/model-availability.test.js,test,packages/orchestration-runtime,28,7faf9abd8e45596d5a5147663a36738c3dea17bb5695f7a2283f3ec9894df009,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/open-code-executor.test.js,test,packages/orchestration-runtime,3147,fdfff3afc2f9cd5688908998bd16c2e5c76c1cc89daa8053e8c9afa46cea936c,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/package.json,manifest,packages/orchestration-runtime,11,67248ffac528de09938f133179f80711eb8189ccdccb7b8554a976bf87b78415,retained,,Registry/range and lock ownership reviewed; see dependency audit and retained-pin decisions.
packages/orchestration-runtime/persistence.test.js,test,packages/orchestration-runtime,271,57b079c50d5a520191fe7252938947e3d5e197c767e96a23c3de2a216251a3b7,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/provider-capabilities.test.js,test,packages/orchestration-runtime,39,e8ddff5c7bcf2cb8e745c5bec38873c1bcb8f66b3e43fc3200a8ec69eae382d9,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/provider-prompt-tools.test.js,test,packages/orchestration-runtime,193,51dcbe28cc57367d151b0b5abee4eee10a369c62387bc682c32f5e09f5f3b4ef,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/provider-retry-policy.test.js,test,packages/orchestration-runtime,159,71b9011e3a91d72b9fe33fdd944877456801ea2e1173405d754c9d295b33f978,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/result-envelope.test.js,test,packages/orchestration-runtime,205,c5f4b9a2c299156ff7f6db7fc9e23caec81408bd9f5a030830ac44a2d9aa85c3,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.actions.test.js,test,packages/orchestration-runtime,771,75b22d8b16f7258a55325d51767968d0e459a14fcff30134901b9758494c0cac,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.admission.test.js,test,packages/orchestration-runtime,530,55f256b7c1fae34066945403688a2e58492cd64a85c7c3aaf5879cd6f3fe13da,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.auto-resume.test.js,test,packages/orchestration-runtime,957,e841020b69ff7bfbbe46217ec706c11951e0f1490e0b773cf322ee6fab42f04e,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.barrier.test.js,test,packages/orchestration-runtime,383,17f96b41741cd2d267878997432b92ef2f0ee5e27be8e4815a56f3e3847651e7,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.cancellation.test.js,test,packages/orchestration-runtime,131,596bbe63912feb9e54e0c5456d7b0d744143ccfb96ae4510304ba5dd70cef89b,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.duplicate-dispatch.test.js,test,packages/orchestration-runtime,147,393235e4fb803e9889afcde7193e0e166631d8cadb2e80bb44cf03cd425fadc7,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.handoff.test.js,test,packages/orchestration-runtime,331,a3c518c519928e096a4f1e1aeb471211c631122ea221bf8ed6e70ef51669b8b6,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.lease.test.js,test,packages/orchestration-runtime,278,f49d44de83608cc3c677b49b34f26f03c7bc26d4b88c0f28316046d7ba188ce6,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.lifecycle.test.js,test,packages/orchestration-runtime,141,0aeb8705b2aba3c822e05b14f654f0cdea35f0a03099383208f331ab4139cb27,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.publication.test.js,test,packages/orchestration-runtime,52,b9ac25a17853d55ea180b1a335835c6daefa2cb6b93164c0cba8835433451d30,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.recovery.test.js,test,packages/orchestration-runtime,632,5fcd867294a842cc95d6ca78d3ed2a038281468e99f440c6c72ff10fd24ccf78,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.timeout.test.js,test,packages/orchestration-runtime,243,ab1bcd4b0a39531293255b110404fbe7c3cdfe645da1d0205b23104f9cb7b0bc,retained,cleanup,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/scheduler.wait.test.js,test,packages/orchestration-runtime,282,7bd5103ab279c6da86839001effab52d89ea2821b884ae0c5c6269dd474fb434,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/single-flight.test.js,test,packages/orchestration-runtime,121,2c94d696cb6ee32f9ab201bb862293384a1a3d46655d308c0a318b57e6f54ece,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/terminal-error-registry.test.js,test,packages/orchestration-runtime,35,7542b650fd0c4d983d5fc8bee1a1dec80e7355a93dc04aecb12d0c4dca86a481,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
packages/orchestration-runtime/transitions.test.js,test,packages/orchestration-runtime,125,8fb9fc8fde697f399a86cd63489171e01ebc2851e0f55721a9ce47435b4a06b7,retained,,Full-gate execution plus static fixture/assertion scan; retained behavior unless report names a change.
